ID,Address,AssessedValue
026 108 824,22    PROSPECT TR  ,"721,700"
026 108 825,16    PROSPECT TR  ,"666,400"
026 108 826,10    PROSPECT TR  ,"583,400"
026 108 827,14 16  PROSPECT ST  ,"847,600"
026 108 828,12    PROSPECT ST  ,"584,600"
026 108 829,479    PLEASANT ST  ,"684,100"
026 108 830,481    PLEASANT ST  ,"830,100"
026 108 831,485    PLEASANT ST  ,"1,053,800"
026 108 832,491    PLEASANT ST  ,"811,300"
026 108 833,495    PLEASANT ST  ,"1,423,900"
026 108 834,505 509  PLEASANT ST  ,"13,820,500"
026 108 835,511    PLEASANT ST  ,"941,600"
026 108 836,519    PLEASANT ST  ,"1,255,100"
026 108 837,523    PLEASANT ST  ,"925,500"
026 108 838,529 A-C  PLEASANT ST  ,"1,139,600"
026 108 839,531 A-C  PLEASANT ST  ,"982,900"
026 108 840,533 535A  PLEASANT ST  ,"969,500"
026 108 841,7    VISTA ST  ,"680,500"
026 108 842,11    VISTA ST  ,"788,400"
026 108 843,537    PLEASANT ST  ,"676,000"
027 101 101,594    PLEASANT ST  ,"8,690,400"
027 101 101A,2    FELLSWAY EAST  ,"835,000"
027 101 102,30 32  SAINT MARY ST  ,"745,800"
027 101 103,26    SAINT MARY ST  ,"748,700"
027 101 104,22    SAINT MARY ST  ,"563,100"
027 101 105,18 20  SAINT MARY ST  ,"840,200"
027 101 106,16    SAINT MARY ST  ,"570,600"
027 101 107,10    SAINT MARY ST  ,"613,800"
027 101 108,610    PLEASANT ST  ,"1,483,100"
027 102 201,     PLEASANT ST  ,"28,100"
027 103 301,     PLEASANT ST  ,"15,700"
027 103 302,     PLEASANT ST  ,"298,500"
027 103 308,58    MURRAY HILL RD  ,"815,500"
027 103 309,52    MURRAY HILL RD  ,"632,200"
027 103 312,48    MURRAY HILL RD  ,"619,300"
027 103 313,5    MURRAY HILL PK  ,"643,900"
027 103 314,11    MURRAY HILL PK  ,"722,400"
027 103 315,19    MURRAY HILL PK  ,"854,200"
027 103 317,     MURRAY HILL PK  ,"30,000"
027 103 318,42    MURRAY HILL PK  ,"876,000"
027 103 319,11    LEDGEWOOD TR  ,"1,160,100"
027 103 320,36 38  MURRAY HILL PK  ,"918,700"
027 103 321,32    MURRAY HILL PK  ,"792,500"
027 103 322,20    MURRAY HILL PK  ,"732,000"
027 103 323,14    MURRAY HILL PK  ,"824,000"
027 103 324,32    MURRAY HILL RD  ,"788,500"
027 103 325,28    MURRAY HILL RD  ,"616,000"
027 103 327,20    MURRAY HILL RD  ,"771,100"
027 103 329,8    MURRAY HILL RD  ,"985,300"
027 103 330,100 A  FELLSWAY EAST  ,"1,220,500"
027 103 331,92    FELLSWAY EAST  ,"702,800"
027 103 334,88    FELLSWAY EAST  ,"867,700"
027 103 335,84    FELLSWAY EAST  ,"1,304,100"
027 103 336,585    PLEASANT ST  ,"623,500"
027 103 337,597    PLEASANT ST  ,"9,799,200"
027 103 338,     PLEASANT ST  ,0
027 105 515,31 31A  MURRAY HILL RD  ,"1,178,100"
028 148 801A,21    ARCOLA ST  ,"622,400"
028 148 801B,14    GALE ST  ,"990,000"
028 148 802,552 554  PLEASANT ST  ,"870,000"
028 148 803,548    PLEASANT ST  ,"658,400"
028 148 804 1,544    PLEASANT ST 1,"538,000"
028 148 804 2,544    PLEASANT ST 2,"455,200"
028 148 804 3,544    PLEASANT ST 3,"489,200"
028 148 805,540 542  PLEASANT ST  ,"861,500"
028 148 806,532 534  PLEASANT ST  ,"1,307,100"
028 148 807,7 9  WEST ST  ,"778,900"
028 148 808,13 13A  WEST ST  ,"780,700"
028 148 809,15 15A  WEST ST  ,"846,100"
028 148 810,5    PRESLEY ST  ,"813,500"
028 148 811,9    PRESLEY ST  ,"746,600"
028 148 812,11    PRESLEY ST  ,"526,900"
028 148 813,5    ARCOLA ST  ,"657,600"
028 148 814,11    ARCOLA ST  ,"549,000"
028 148 815,15    ARCOLA ST  ,"702,500"
028 148 816,17    ARCOLA ST  ,"631,400"
028 148 817,11    WEST ST  ,"712,000"
028 149 901,64 66  PRESLEY ST  ,"841,400"
028 149 902,60 62  PRESLEY ST  ,"879,400"
028 149 903,56 58  PRESLEY ST  ,"780,700"
028 149 904,52 54  PRESLEY ST  ,"727,900"
028 149 905,48 50  PRESLEY ST  ,"766,100"
028 149 907,44 46  PRESLEY ST  ,"959,600"
028 149 908,40 42  PRESLEY ST  ,"823,200"
028 149 909,34    PRESLEY ST  ,"573,400"
028 149 910,28 30  PRESLEY ST  ,"900,900"
028 149 911,24 26  PRESLEY ST  ,"748,300"
028 149 912,20 22  PRESLEY ST  ,"990,500"
028 149 914,18    PRESLEY ST  ,"696,400"
028 149 915,12 14  PRESLEY ST  ,"801,500"
028 149 916,25    WEST ST  ,"877,500"
028 149 917,27 29  WEST ST  ,"921,700"
028 149 918,31    WEST ST  ,"994,300"
028 149 919,37 39  WEST ST  ,"934,700"
028 149 920,41    WEST ST  ,"770,700"
028 149 921,13    WELSH ST  ,"978,700"
028 149 922,15    WELSH ST  ,"645,500"
028 149 923,19    WELSH ST  ,"667,900"
028 149 924,25    WELSH ST  ,"846,600"
028 149 925,29    WELSH ST  ,"678,500"
028 149 926,35    WELSH ST  ,"582,100"
028 149 927,41 43  WELSH ST  ,"810,100"
028 149 928,417 417A  CHARLES ST  ,"742,400"
028 149 929,419 421  CHARLES ST  ,"938,500"
028 150 001,405 409A  CHARLES ST  ,"1,231,200"
028 150 002,14    CHARLES PL  ,"547,200"
028 150 003,38    WELSH ST  ,"737,000"
028 150 004,32 34  WELSH ST  ,"868,000"
028 150 005,18    CHARLES PL  ,"570,400"
028 150 007,28 30  WELSH ST  ,"806,900"
028 150 008,18    WELSH ST  ,"815,900"
028 150 009,12 14  WELSH ST  ,"818,300"
028 150 010,8 10  WELSH ST  ,"967,100"
028 150 011,51    WEST ST  ,"848,700"
028 150 012,55 57  WEST ST  ,"782,400"
028 150 013,59    WEST ST  ,"802,900"
028 150 014,65    WEST ST  ,"646,400"
028 150 015,73    WEST ST  ,"711,200"
028 150 016,75 77  WEST ST  ,"1,483,400"
028 150 017,79    WEST ST  ,"902,900"
028 150 018,379    CHARLES ST  ,"829,600"
028 150 019,381 383  CHARLES ST  ,"759,000"
028 150 020,385 389  CHARLES ST  ,"1,002,900"
028 150 021,0    WATTS PL  ,"70,400"
028 150 022,15    CHARLES PL  ,"716,600"
028 150 023,19    CHARLES PL  ,"1,012,700"
028 150 024,9 11  CHARLES PL  ,"750,000"
028 150 025,393 395  CHARLES ST  ,"856,700"
028 150 026,401    CHARLES ST  ,"841,300"
028 150 027,403    CHARLES ST  ,"882,400"
028 150 028,42    WELSH ST  ,"712,900"
028 151 101,30    GALE ST  ,"797,700"
028 151 102,28    GALE ST  ,"765,100"
028 151 103,22 24  GALE ST  ,"796,800"
028 151 104,18 20  GALE ST  ,"938,500"
028 151 105,18    ARCOLA ST  ,"612,700"
028 151 106,25    PRESLEY ST  ,"792,400"
028 151 106B,14    ARCOLA ST  ,"95,300"
028 151 107,15 17  PRESLEY ST  ,"824,400"
028 151 108,19 21  PRESLEY ST  ,"749,100"
028 151 109,29    PRESLEY ST  ,"625,500"
028 151 110,7    THOMAS ST  ,"600,800"
028 151 111,11    THOMAS ST  ,"608,900"
028 152 201,429 447  CHARLES ST  ,"1,593,400"
028 152 202,66 68  GALE ST  ,"1,200,900"
028 152 203,62 64  GALE ST  ,"973,300"
028 152 204,58 60  GALE ST  ,"793,800"
028 152 205,56 56A  GALE ST  ,"878,500"
028 152 206,50 52  GALE ST  ,"770,100"
028 152 208,46 48  GALE ST  ,"731,200"
028 152 209,42 44  GALE ST  ,"834,700"
028 152 210,38 40  GALE ST  ,"941,300"
028 152 211,34 36  GALE ST  ,"925,900"
028 152 212,12    THOMAS ST  ,"721,100"
028 152 213,33 35  PRESLEY ST  ,"847,400"
028 152 214,37    PRESLEY ST  ,"787,800"
028 152 215,39 41  PRESLEY ST  ,"964,400"
028 152 216,47 49  PRESLEY ST  ,"786,500"
028 152 217,51 53  PRESLEY ST  ,"854,700"
028 152 218,55 57  PRESLEY ST  ,"1,043,500"
028 152 219,63 65  PRESLEY ST  ,"844,200"
028 152 220,67 69  PRESLEY ST  ,"878,300"
028 152 221,54    GALE ST  ,"669,800"
028 152 222,59 61  PRESLEY ST  ,"735,200"
028 153 301,73 75  GALE ST  ,"946,700"
028 153 302,71    GALE ST  ,"534,800"
028 153 304,67    GALE ST  ,"1,170,700"
028 153 305,1    FELLSWAY EAST  ,"1,312,200"
028 153 307,17    FELLSWAY EAST  ,"943,700"
028 153 308,19    FELLSWAY EAST  ,"1,097,100"
028 153 309,23    FELLSWAY EAST  ,"947,200"
028 153 310,29    FELLSWAY EAST  ,"899,800"
028 153 311,33    FELLSWAY EAST  ,"955,100"
028 153 312,37    FELLSWAY EAST  ,"903,000"
028 153 313,41    FELLSWAY EAST  ,"899,200"
028 153 314,47    FELLSWAY EAST  ,"1,095,900"
028 153 315,51    FELLSWAY EAST  ,"1,342,200"
028 153 316,57    FELLSWAY EAST  ,"1,187,400"
028 153 317,61    FELLSWAY EAST  ,"1,199,600"
028 153 318,572 574  PLEASANT ST  ,"835,700"
028 153 320,564    PLEASANT ST  ,"582,200"
028 153 321,560    PLEASANT ST  ,"663,500"
028 153 322,11    GALE ST  ,"582,100"
028 153 323,13    GALE ST  ,"621,800"
028 153 324,15 17  GALE ST  ,"810,100"
028 153 325,19 21  GALE ST  ,"775,600"
028 153 326,23 23A  GALE ST  ,"789,300"
028 153 327,25 25A  GALE ST  ,"754,500"
028 153 328,27 29  GALE ST  ,"790,800"
028 153 329,31 33  GALE ST  ,"779,300"
028 153 330,35    GALE ST  ,"693,100"
028 153 331,37    GALE ST  ,"554,800"
028 153 332,43    GALE ST  ,"640,100"
028 153 333,53 55  GALE ST  ,"1,047,000"
028 153 334,57    GALE ST  ,"811,400"
028 153 335,61 63  GALE ST  ,"1,003,700"
029 139 901,21    WENTWORTH ST  ,"566,200"
029 139 902,377    HIGHLAND AV  ,"804,800"
029 139 903,383    HIGHLAND AV  ,"1,068,200"
029 139 904,385 387  HIGHLAND AV  ,"882,700"
029 139 905,389 393  HIGHLAND AV  ,"1,545,000"
029 139 906,397 401  HIGHLAND AV  ,"2,642,200"
029 139 907,440    PLEASANT ST  ,"1,612,300"
029 139 908,438    PLEASANT ST  ,"856,300"
029 139 909,436    PLEASANT ST  ,"911,300"
029 139 910 1,426 U-1  PLEASANT ST  ,"417,100"
029 139 910 10,426 U-10  PLEASANT ST  ,"303,000"
029 139 910 11,426 U-11  PLEASANT ST  ,"305,400"
029 139 910 12,426 U-12  PLEASANT ST  ,"196,300"
029 139 910 14,426 U-14  PLEASANT ST  ,"201,900"
029 139 910 15,426 U-15  PLEASANT ST  ,"306,000"
029 139 910 16,426 U-16  PLEASANT ST  ,"420,200"
029 139 910 17,426 U-17  PLEASANT ST  ,"419,600"
029 139 910 18,426 U-18  PLEASANT ST  ,"414,400"
029 139 910 19,426 U-19  PLEASANT ST  ,"311,200"
029 139 910 2,426 U-2  PLEASANT ST  ,"311,800"
029 139 910 20,426 U-20  PLEASANT ST  ,"310,400"
029 139 910 21,426 U-21  PLEASANT ST  ,"196,300"
029 139 910 22,426 U-22  PLEASANT ST  ,"196,300"
029 139 910 23,426 U-23  PLEASANT ST  ,"310,700"
029 139 910 3,426 U-3  PLEASANT ST  ,"377,300"
029 139 910 4,426 U-4  PLEASANT ST  ,"449,600"
029 139 910 5,426 U-5  PLEASANT ST  ,"198,200"
029 139 910 6,426 U-6  PLEASANT ST  ,"312,500"
029 139 910 7,426 U-7  PLEASANT ST  ,"419,600"
029 139 910 8,426 U-8  PLEASANT ST  ,"417,100"
029 139 910 9,426 U-9  PLEASANT ST  ,"421,800"
029 139 911,9    RUSSELL ST  ,"840,800"
029 139 912,11    RUSSELL ST  ,"915,600"
029 139 913,17 19  RUSSELL ST  ,"1,017,500"
029 139 914,23    RUSSELL ST  ,"863,000"
029 139 915,27 27A  RUSSELL ST  ,"1,782,100"
029 139 916,31 33  RUSSELL ST  ,"796,400"
029 139 917,7    WENTWORTH ST  ,"770,400"
029 139 918,11    WENTWORTH ST  ,"904,400"
029 139 919,17    WENTWORTH ST  ,"912,600"
029 140 001,341 343  HIGHLAND AV  ,"928,600"
029 140 004,347 349  HIGHLAND AV  ,"857,200"
029 140 005,353    HIGHLAND AV  ,"309,700"
029 140 006,357    HIGHLAND AV  ,"958,100"
029 140 007,24 26  WENTWORTH ST  ,"835,800"
029 140 008,20    WENTWORTH ST  ,"606,300"
029 140 009,18    WENTWORTH ST  ,"775,900"
029 140 010,16    WENTWORTH ST  ,"606,500"
029 140 011,14    WENTWORTH ST  ,"609,700"
029 140 012,12    WENTWORTH ST  ,"729,900"
029 140 013,47    RUSSELL ST  ,"572,800"
029 140 014,57    RUSSELL ST  ,"876,500"
029 140 015,61    RUSSELL ST  ,"738,900"
029 140 016,63 65  RUSSELL ST  ,"853,200"
029 140 017,13    RUSSELL CT  ,"629,700"
029 140 018,17    RUSSELL CT  ,"585,800"
029 140 019,19    RUSSELL CT  ,"558,200"
029 140 020,23    RUSSELL CT  ,"803,300"
029 143 301,40    TALBOT ST  ,"644,400"
029 143 302,36    TALBOT ST  ,"594,500"
029 143 303,380    HIGHLAND AV  ,"1,054,400"
029 143 304,26 28  TALBOT ST  ,"692,500"
029 143 305,22    TALBOT ST  ,"741,000"
029 143 306,18    TALBOT ST  ,"740,900"
029 143 307,14 16  TALBOT ST  ,"889,600"
029 143 308,10 12  TALBOT ST  ,"820,100"
029 143 309,458    PLEASANT ST  ,"841,300"
029 143 310,456    PLEASANT ST  ,"908,700"
029 143 311,452    PLEASANT ST  ,"1,116,300"
029 143 312,410    HIGHLAND AV  ,"1,088,400"
029 143 313,398 400  HIGHLAND AV  ,"834,900"
029 143 314,392 396  HIGHLAND AV  ,"1,859,200"
029 143 315,390    HIGHLAND AV  ,"609,800"
029 143 316 1,384 386  HIGHLAND AV  ,"403,300"
029 143 316 2,384 386  HIGHLAND AV  ,"406,700"
029 143 316 3,384 386  HIGHLAND AV  ,"413,700"
029 143 316 4,384 386  HIGHLAND AV  ,"405,800"
029 143 316 5,384 386  HIGHLAND AV  ,"414,000"
029 143 316 6,384 386  HIGHLAND AV  ,"423,500"
029 143 317,31    WENTWORTH ST  ,"692,800"
029 144 401,36    WEST ST  ,"797,600"
029 144 402,32    WEST ST  ,"904,600"
029 144 403,14    WENTWORTH CT  ,"696,600"
029 144 404,18 20  WENTWORTH CT  ,"853,400"
029 144 405,30    WEST ST  ,"519,900"
029 144 406,28    WEST ST  ,"778,700"
029 144 407,26    WEST ST  ,"877,800"
029 144 408,20 22  WEST ST  ,"872,500"
029 144 409,9 11  ESTEY ST  ,"973,400"
029 144 410,15    ESTEY ST  ,"605,700"
029 144 411,19 21  ESTEY ST  ,"807,500"
029 144 412,25 27  ESTEY ST  ,"898,200"
029 144 413,29 31  ESTEY ST  ,"813,500"
029 144 414,33 35  ESTEY ST  ,"795,500"
029 144 415,37 39  ESTEY ST  ,"858,700"
029 144 416,33    HARRIS ST  ,"802,400"
029 144 417,29    HARRIS ST  ,"630,100"
029 144 418,23 25  HARRIS ST  ,"892,800"
029 144 419,19 21  HARRIS ST  ,"794,600"
029 144 420,36 38  ESTEY ST  ,"846,400"
029 144 421,15    HARRIS ST  ,"870,800"
029 144 422,494 496  PLEASANT ST  ,"813,800"
029 144 423 1,490    PLEASANT ST  ,"446,300"
029 144 423 2,492    PLEASANT ST  ,"439,800"
029 144 424,488    PLEASANT ST  ,"836,900"
029 144 425,480    PLEASANT ST  ,"905,300"
029 144 426,476    PLEASANT ST  ,"709,500"
029 144 427,472    PLEASANT ST  ,"831,400"
029 144 428,468    PLEASANT ST  ,"809,400"
029 144 429,13    TALBOT ST  ,"678,100"
029 144 430,16 18  HARRIS ST  ,"782,300"
029 144 431,20 22  HARRIS ST  ,"761,700"
029 144 432,17    TALBOT ST  ,"813,500"
029 144 433,19    TALBOT ST  ,"638,500"
029 144 434,24 26  HARRIS ST  ,"796,100"
029 144 435,28 30  HARRIS ST  ,"878,000"
029 144 436,23    TALBOT ST  ,"623,400"
029 144 437,27    TALBOT ST  ,"877,200"
029 144 438,34    HARRIS ST  ,"1,027,200"
029 144 439,40    HARRIS ST  ,"1,179,200"
029 144 440,31    TALBOT ST  ,"628,800"
029 144 441,41    WENTWORTH ST  ,"805,400"
029 144 442,47    WENTWORTH ST  ,"747,400"
029 144 443,51 53  WENTWORTH ST  ,"912,300"
029 144 444,39    HARRIS ST  ,"501,400"
029 144 445,59    WENTWORTH ST  ,"810,300"
029 144 446,61    WENTWORTH ST  ,"794,000"
029 144 447,65 67  WENTWORTH ST  ,"810,900"
029 144 448,11    WENTWORTH CT  ,"614,400"
029 144 449,21    WENTWORTH CT  ,"729,500"
029 144 450,71    WENTWORTH ST  ,"813,200"
029 144 451,75 77  WENTWORTH ST  ,"748,700"
029 144 452,83    WENTWORTH ST  ,"746,500"
029 144 453,43    WENTWORTH ST  ,"666,000"
029 145 501,49    HIGHLAND CT  ,"744,300"
029 145 503,64    WEST ST  ,"564,200"
029 145 504,62    WEST ST  ,"715,400"
029 145 505,60    WEST ST  ,"747,700"
029 145 506,74 76  WENTWORTH ST  ,"986,800"
029 145 507,68    WENTWORTH ST  ,"681,800"
029 145 508,     WEST ST  ,"31,300"
029 145 509,     WEST ST  ,"31,200"
029 145 510,62    WENTWORTH ST  ,"683,900"
029 145 511,58    WENTWORTH ST  ,"697,000"
029 145 512,     WEST ST  ,"30,600"
029 145 513,     WEST ST  ,"29,700"
029 145 514,     WEST ST  ,"30,000"
029 145 516,52    WENTWORTH ST  ,"801,200"
029 145 517,46    WENTWORTH ST  ,"851,100"
029 145 518,40 42  WENTWORTH ST  ,"769,100"
029 145 519,350    HIGHLAND AV  ,"7,899,700"
029 145 520,340 342  HIGHLAND AV  ,"581,000"
029 145 521,334 336  HIGHLAND AV  ,"1,053,000"
029 145 522,  REAR  HIGHLAND AV  ,"9,900"
029 145 523,11    HIGHLAND CT  ,"619,500"
029 145 524,15    HIGHLAND CT  ,"563,100"
029 145 525,19    HIGHLAND CT  ,"555,900"
029 145 528,25    HIGHLAND CT  ,"574,100"
029 145 529,29    HIGHLAND CT  ,"535,500"
029 145 530,35    HIGHLAND CT  ,"661,800"
029 145 531,39 39 1/2  HIGHLAND CT  ,"610,100"
029 145 532,43    HIGHLAND CT  ,"758,300"
029 145 533,84 86  WENTWORTH ST  ,"738,000"
029 145 534,80    WENTWORTH ST  ,"659,600"
029 145 535,70    WENTWORTH ST  ,"876,700"
029 145 536,46 B  WENTWORTH ST  ,"787,900"
029 145 537,46 A  WENTWORTH ST  ,"813,100"
029 145 538,36 38  WENTWORTH ST  ,"789,000"
029 147 701,16    WEST ST  ,"1,060,600"
029 147 702,524    PLEASANT ST  ,"832,200"
029 147 703,508 510  PLEASANT ST  ,"881,700"
029 147 704,504 506  PLEASANT ST  ,"777,300"
029 147 705,500 502  PLEASANT ST  ,"1,115,800"
029 147 706,30 32  ESTEY ST  ,"1,011,200"
029 147 707,26 28  ESTEY ST  ,"736,500"
029 147 708,20    ESTEY ST  ,"624,400"
029 147 709,18    ESTEY ST  ,"734,000"
029 147 710,12 14  ESTEY ST  ,"682,900"
029 147 711,10 12  WEST ST  ,"885,400"
029 147 712,520    PLEASANT ST  ,"768,700"
029 147 713,518    PLEASANT ST  ,"904,800"
029 147 714,516    PLEASANT ST  ,"455,900"
030 127 701,     PLEASANT ST  ,"871,900"
030 127 702,403    PLEASANT ST  ,"38,492,000"
030 127 703,369 379  PLEASANT ST  ,"2,765,600"
030 134 401,24 24A  RUSSELL ST  ,"836,800"
030 134 402,20 22  RUSSELL ST  ,"820,200"
030 134 403,14 16  RUSSELL ST  ,"813,200"
030 134 404,10 12  RUSSELL ST  ,"1,041,500"
030 134 405,     RUSSELL ST  ,"278,500"
030 134 406,414    PLEASANT ST  ,"626,500"
030 134 407,410 412  PLEASANT ST  ,"757,300"
030 134 408,408    PLEASANT ST  ,"433,200"
030 134 409,404    PLEASANT ST  ,"454,900"
030 134 410,406    PLEASANT ST  ,"721,500"
030 134 411,400    PLEASANT ST  ,"598,200"
030 134 412,398 398A  PLEASANT ST  ,"1,100,100"
030 134 413,394 396  PLEASANT ST  ,"917,500"
030 134 414,388    PLEASANT ST  ,"1,825,600"
030 134 415,380    PLEASANT ST  ,"4,134,500"
030 134 416 101,368    PLEASANT ST 101,"751,500"
030 134 416 102,368    PLEASANT ST 102,"747,100"
030 134 416 103,368    PLEASANT ST 103,"766,800"
030 134 416 104,368    PLEASANT ST 104,"574,100"
030 134 416 105,368    PLEASANT ST 105,"785,700"
030 134 416 106,368    PLEASANT ST 106,"798,700"
030 134 416 107,368    PLEASANT ST 107,"793,300"
030 134 416 201,368    PLEASANT ST 201,"752,000"
030 134 416 202,368    PLEASANT ST 202,"747,100"
030 134 416 203,368    PLEASANT ST 203,"766,800"
030 134 416 204,368    PLEASANT ST 204,"747,900"
030 134 416 205,368    PLEASANT ST 205,"482,900"
030 134 416 206,368    PLEASANT ST 206,"574,200"
030 134 416 207,368    PLEASANT ST 207,"784,300"
030 134 416 208,368    PLEASANT ST 208,"578,100"
030 134 416 209,368    PLEASANT ST 209,"438,700"
030 134 416 210,368    PLEASANT ST 210,"770,100"
030 134 416 211,368    PLEASANT ST 211,"793,300"
030 134 416 301,368    PLEASANT ST 301,"576,600"
030 134 416 302,368    PLEASANT ST 302,"747,800"
030 134 416 303,368    PLEASANT ST 303,"767,100"
030 134 416 304,368    PLEASANT ST 304,"578,200"
030 134 416 305,368    PLEASANT ST 305,"395,300"
030 134 416 306,368    PLEASANT ST 306,"489,000"
030 134 416 307,368    PLEASANT ST 307,"787,000"
030 134 416 308,368    PLEASANT ST 308,"697,000"
030 134 416 309,368    PLEASANT ST 309,"571,900"
030 134 416 310,368    PLEASANT ST 310,"438,700"
030 134 416 311,368    PLEASANT ST 311,"749,300"
030 134 416 312,368    PLEASANT ST 312,"571,300"
030 134 417,1    CENTRE ST  ,"1,280,800"
030 134 420,19 21  PEARL ST  ,"1,024,400"
030 134 421,23 25  PEARL ST  ,"832,700"
030 134 422,27    PEARL ST  ,"901,500"
030 134 423,7 9  CHESTER ST  ,"1,178,300"
030 134 424,11    CHESTER ST  ,"652,600"
030 134 425,15 17  CHESTER ST  ,"842,700"
030 134 426,21    CHESTER ST  ,"803,700"
030 134 427,35 37  CHESTER ST  ,"915,200"
030 134 428,39 41  CHESTER ST  ,"970,100"
030 134 429,43 45  CHESTER ST  ,"1,025,300"
030 134 430,47 47A  CHESTER ST  ,"823,500"
030 134 431,49 49A  CHESTER ST  ,"935,400"
030 134 432,402    PLEASANT ST  ,"724,000"
030 134 433,51 53  CHESTER ST  ,"959,300"
030 134 434,57    CHESTER ST  ,"859,600"
030 134 435,392 392A  PLEASANT ST  ,"723,100"
030 135 502,18    STADIUM RD  ,"575,500"
030 135 503,14    STADIUM RD  ,"542,200"
030 135 504,38 40  CHESTER ST  ,"1,068,300"
030 135 505,34 36  CHESTER ST  ,"766,700"
030 135 506,30 32  CHESTER ST  ,"755,200"
030 135 507,26 28  CHESTER ST  ,"864,600"
030 135 508,9 11  AUBREY TR  ,"842,300"
030 135 509,15 17  AUBREY TR  ,"880,900"
030 135 510,19 21  AUBREY TR  ,"444,000"
030 135 512,20 22  CHESTER ST  ,"972,200"
030 135 513,16 18  CHESTER ST  ,"813,200"
030 135 514,8 10  CHESTER ST  ,"964,600"
030 135 515,2 4  CHESTER ST  ,"1,289,500"
030 135 516 101,51    PEARL ST 101,"385,700"
030 135 516 102,51    PEARL ST 102,"651,700"
030 135 516 103,51    PEARL ST 103,"677,700"
030 135 516 104,51    PEARL ST 104,"703,600"
030 135 516 105,51    PEARL ST 105,"624,300"
030 135 516 106,51    PEARL ST 106,"693,600"
030 135 516 201,51    PEARL ST 201,"647,300"
030 135 516 202,51    PEARL ST 202,"659,700"
030 135 516 203,51    PEARL ST 203,"677,700"
030 135 516 204,51    PEARL ST 204,"713,200"
030 135 516 205,51    PEARL ST 205,"687,400"
030 135 516 206,51    PEARL ST 206,"696,400"
030 135 516 301,51    PEARL ST 301,"675,100"
030 135 516 302,51    PEARL ST 302,"689,300"
030 135 516 303,51    PEARL ST 303,"706,900"
030 135 516 304,51    PEARL ST 304,"739,300"
030 135 516 305,51    PEARL ST 305,"721,000"
030 135 516 306,51    PEARL ST 306,"722,400"
030 135 517,     PEARL ST  ,"410,200"
030 135 518,5    STERLING ST  ,"767,300"
030 135 519,17    STERLING ST  ,"1,512,400"
030 135 520,29    STERLING ST  ,"549,900"
030 135 521,35    STERLING ST  ,"498,800"
030 135 522,39    STERLING ST  ,"552,200"
030 136 601,76    RUSSELL ST  ,"862,800"
030 136 603,72 74  RUSSELL ST  ,"804,200"
030 136 604,68 70  RUSSELL ST  ,"1,219,200"
030 136 605,62    RUSSELL ST  ,"1,008,000"
030 136 606,58 60  RUSSELL ST  ,"758,900"
030 136 607,54 56  RUSSELL ST  ,"992,800"
030 136 608,52    RUSSELL ST  ,"969,600"
030 136 609,5    RUSSELL STREET PK  ,"671,700"
030 136 610,23    RUSSELL STREET PK  ,"729,800"
030 136 611,58    STERLING ST  ,"661,500"
030 136 612,52    STERLING ST  ,"595,500"
030 136 613,46 48  STERLING ST  ,"965,400"
030 136 614,     STERLING ST  ,"14,000"
030 136 615,89    PEARL ST  ,"14,871,200"
030 136 616,42    STERLING ST  ,"605,600"
030 136 618,36    STERLING ST  ,"560,800"
030 136 619A,34 1/2  STERLING ST  ,"541,900"
030 136 620,     STERLING ST  ,"5,200"
030 136 621,30 32  STERLING ST  ,"876,500"
030 136 623,20    STERLING ST  ,"778,900"
030 136 624,12    STERLING ST  ,"717,200"
030 136 625,8    STERLING ST  ,"581,900"
030 136 626,77    PEARL ST  ,"701,800"
030 136 629,99    PEARL ST  ,"637,500"
030 136 630,101    PEARL ST  ,"678,700"
030 136 632,103    PEARL ST  ,"493,500"
030 136 633,105    PEARL ST  ,"565,900"
030 136 634,107    PEARL ST  ,"534,300"
030 136 635,109    PEARL ST  ,"597,000"
